movieId	type
tt8283010	Documentary
tt8283010	History
tt6788186	Comedy
tt2079514	Documentary
tt8442526	\N
tt1878659	Talk-Show
tt2051081	Reality-TV
tt2051081	Talk-Show
tt0324712	\N
tt1593823	Action
tt1593823	Drama
tt7646748	News
tt7646748	Talk-Show
tt1411378	Talk-Show
tt7448654	Comedy
tt7448654	Romance
tt4374946	Adult
tt3770106	Talk-Show
tt6471972	Comedy
tt6920662	Drama
tt0553207	\N
tt3179262	Comedy
tt1408138	Comedy
tt0816370	Documentary
tt0860315	Documentary
tt0860315	News
tt0860315	Talk-Show
tt2150157	\N
tt7996608	Reality-TV
tt2262412	Comedy
tt2262412	Drama
tt2262412	Family
tt1171208	Drama
tt7018694	Documentary
tt7325366	Reality-TV
tt6506054	Action
tt6506054	Crime
tt6506054	Drama
tt0494563	Short
tt1628748	Drama
tt1628748	Short
tt6777948	\N
tt1552966	Documentary
tt7646410	Comedy
tt7748180	Crime
tt7748180	Drama
tt7748180	Romance
tt6247942	Drama
tt6247942	Romance
tt0279345	\N
tt7921388	Comedy
tt1054690	Comedy
tt1054690	Sport
tt1054690	Talk-Show
tt6986362	Comedy
tt6986362	Short
tt8475294	Drama
tt8475294	Fantasy
tt8475294	History
tt2961190	Drama
tt2961190	Family
tt2961190	Short
tt5008112	Drama
tt5008112	Romance
tt3726966	Game-Show
tt6364250	News
tt6364250	Talk-Show
tt8670706	Drama
tt8670706	Romance
tt5444360	Talk-Show
tt1086616	\N
tt4084168	Drama
tt1210590	Comedy
tt2327654	Drama
tt2327654	Music
tt2327654	Short
tt7748340	\N
tt7244752	Comedy
tt7244752	Romance
tt8336700	Action
tt8336700	Mystery
tt8336700	Short
tt3283782	Reality-TV
tt1317310	Animation
tt1317310	Family
tt1317310	Fantasy
tt5196256	\N
tt2537588	Family
tt7858800	Documentary
tt0136551	Comedy
tt9212526	Documentary
tt7280906	Comedy
tt1069783	Comedy
tt2309820	Drama
tt2309820	Short
tt4817286	Short
tt4817286	War
tt4918896	Drama
tt1751166	Drama
tt8233328	\N
tt0968831	Animation
tt0968831	Comedy
tt0968831	Family
tt1893935	News
tt4018134	Adventure
tt4018134	Family
tt4018134	Sci-Fi
tt8715524	\N
tt2062525	\N
tt0382971	Musical
tt0382971	Short
tt1316801	News
tt0560722	Comedy
tt0560722	Family
tt0560722	Fantasy
tt8031592	Drama
tt2424650	Documentary
tt4720502	Drama
tt1266131	Drama
tt7707776	Talk-Show
tt2271580	News
tt2271580	Talk-Show
tt4025716	Fantasy
tt0828422	Drama
tt2961566	Animation
tt2961566	Comedy
tt2961566	Family
tt6897220	Talk-Show
tt5864416	Thriller
tt3973000	Drama
tt3973000	Mystery
tt3973000	Short
tt8799546	Comedy
tt0816019	Comedy
tt0701107	Animation
tt0701107	Comedy
tt3366678	News
tt0515568	\N
tt1211203	Crime
tt1211203	Thriller
tt2168153	News
tt4372526	Documentary
tt4372526	News
tt6652616	\N
tt7577592	Adult
tt4404016	Family
tt4404016	Fantasy
tt3611370	Drama
tt3611370	Short
tt5969812	Comedy
tt5969812	Mystery
tt5969812	Reality-TV
tt0763193	Music
tt1884699	Action
tt1884699	Crime
tt1884699	Drama
tt9102692	Comedy
tt4962586	Documentary
tt4962586	News
tt4962586	Short
tt0095355	\N
tt6059442	Adult
tt8117720	Drama
tt5758724	Action
tt5758724	Drama
tt5758724	Mystery
tt4026142	Family
tt6887910	Drama
tt6887910	Mystery
tt6887910	Romance
tt0837383	Comedy
tt3537628	Game-Show
tt5217234	Action
tt5217234	Game-Show
tt5217234	Reality-TV
tt4848540	Drama
tt4848540	Mystery
tt4848540	Short
tt0193219	Drama
tt1377322	Comedy
tt1377322	Short
tt7906282	Drama
tt7906282	Family
tt7906282	Talk-Show
tt1157037	News
tt2013115	Family
tt2827744	Comedy
tt2827744	Short
tt0358706	Drama
tt0358706	Family
tt0358706	Mystery
tt8782300	Adventure
tt8782300	Drama
tt6461084	Comedy
tt4749876	Drama
tt4749876	Romance
tt7264856	Drama
tt7264856	Romance
tt7003084	Comedy
tt7003084	Drama
tt7003084	Family
tt5805990	News
tt0841848	Comedy
tt7102346	Comedy
tt7102346	Drama
tt7102346	Romance
tt3046172	News
tt0137355	Documentary
tt2308954	Comedy
tt2308954	Drama
tt6148662	Comedy
tt4354886	Documentary
tt4354886	Short
tt9108486	Documentary
tt0927636	Family
tt6842702	Drama
tt6842702	Family
tt6842702	Romance
tt0900174	Action
tt0900174	Adventure
tt0900174	Animation
tt1687116	Comedy
tt1560873	News
tt1560873	Talk-Show
tt4943518	Documentary
tt4943518	Short
tt7450324	Crime
tt7450324	Drama
tt7450324	Romance
tt5878772	Animation
tt5878772	Short
tt3834926	News
tt3711536	Comedy
tt5868246	Family
tt8615396	Drama
tt8615396	Romance
tt0935081	Adult
tt7617810	Crime
tt7617810	Mystery
tt0309692	Documentary
tt7759102	Action
tt7759102	Comedy
tt7973812	\N
tt4169362	Drama
tt4169362	Short
tt1654777	Documentary
tt1654777	Horror
tt0972851	Documentary
tt3597390	Animation
tt3597390	Musical
tt3597390	Short
tt3521736	Comedy
tt3521736	Short
tt0812786	Talk-Show
tt7699390	Action
tt7699390	Short
tt0311765	Crime
tt0311765	Drama
tt0311765	Thriller
tt0606828	Comedy
tt0606828	Talk-Show
tt0576295	Crime
tt0576295	Thriller
tt0023638	Crime
tt0023638	Drama
tt0916498	Crime
tt0916498	Drama
tt0916498	Romance
tt1609259	Action
tt1609259	Animation
tt9067078	Adventure
tt9067078	Drama
tt1576838	Reality-TV
tt7426186	Comedy
tt7426186	Romance
tt7123372	Biography
tt7123372	Music
tt2590272	News
tt0596441	Comedy
tt0596441	Talk-Show
tt7119060	Music
tt7119060	Short
tt3933856	News
tt2690278	Drama
tt8675070	Animation
tt2182388	Comedy
tt2182388	Short
tt7807576	Adventure
tt7807576	Family
tt1654427	Action
tt1654427	Crime
tt1654427	Drama
tt9016902	Romance
tt1916334	News
tt1968752	\N
tt0215673	Comedy
tt0215673	Music
tt0215673	Romance
tt1814011	Reality-TV
tt1814011	Romance
tt2038237	Drama
tt1330456	Documentary
tt5637828	Documentary
tt0124875	Documentary
tt0124875	Short
tt0186055	\N
tt0244362	Documentary
tt0244362	Family
tt6660848	Drama
tt6660848	Thriller
tt1943036	Documentary
tt5931120	Reality-TV
tt0751566	Action
tt0751566	Adventure
tt0751566	Drama
tt5120002	Short
tt2926510	Animation
tt2926510	Family
tt3329074	Family
tt3926762	News
tt0258049	Comedy
tt1257833	Comedy
tt1257833	Drama
tt8216744	\N
tt8696798	Drama
tt8696798	Romance
tt9107562	Romance
tt0560436	Action
tt0560436	Adventure
tt0560436	Animation
tt7396252	Documentary
tt0599627	Drama
tt1070935	Documentary
tt4659670	Romance
tt3497670	Documentary
tt3499264	Documentary
tt3499264	News
tt0802540	Drama
tt0802540	Romance
tt5426706	Drama
tt7535706	Animation
tt7535706	Comedy
tt0537484	Drama
tt3242410	\N
tt5018088	Adult
tt0143472	Adult
tt0903088	Action
tt0903088	Adventure
tt0903088	Animation
tt5902568	Adult
tt5279736	Comedy
tt1746820	Comedy
tt1746820	Talk-Show
tt3412780	Comedy
tt3412780	Drama
tt3412780	Romance
tt8969818	Drama
tt8969818	History
tt7140520	News
tt2461292	Documentary
tt7503390	Animation
tt7503390	Family
tt5852510	Comedy
tt5852510	Family
tt5852510	Game-Show
tt1979815	Drama
tt6975908	Short
tt8233284	Drama
tt8233284	Romance
tt5031956	Documentary
tt0089115	Drama
tt0089115	Romance
tt3114606	Comedy
tt3366396	Short
tt5788692	Drama
tt7389310	Drama
tt7389310	Romance
tt3872714	Sci-Fi
tt3872714	Thriller
tt0470565	Adult
tt4717402	Action
tt4717402	Animation
tt4717402	Comedy
tt7000088	Documentary
tt0380691	Documentary
tt0380691	Short
tt2368092	Short
tt2368092	Thriller
tt1209083	Drama
tt1758277	Music
tt5224276	Drama
tt1768184	Documentary
tt1768184	Music
tt3557748	Talk-Show
tt6407468	Drama
tt6407468	Romance
tt0307290	Adult
tt3158326	Music
tt0847447	Comedy
tt2215755	Horror
tt0161325	Adult
tt1468184	Drama
tt2519758	Family
tt2519758	Fantasy
tt8934274	Drama
tt0704979	Comedy
tt2695004	News
tt1719500	Fantasy
tt1719500	Short
tt7856254	Crime
tt8261738	Action
tt8261738	Adventure
tt8261738	Drama
tt0162895	Drama
tt0162895	Mystery
tt5023250	Adult
tt4105778	Action
tt4105778	Adventure
tt4105778	Animation
tt8850166	Crime
tt8992702	War
tt3396356	Action
tt3396356	Animation
tt3396356	Comedy
tt7042808	\N
tt6803844	Drama
tt3292488	Drama
tt3292488	Short
tt2167204	Animation
tt2167204	Comedy
tt7017104	Comedy
tt0616190	Comedy
tt3091986	Comedy
tt3091986	Reality-TV
tt2330378	Fantasy
tt2330378	Short
tt0523219	Comedy
tt0523219	Family
tt0523219	Fantasy
tt1993539	\N
tt7221456	Reality-TV
tt0748042	Comedy
tt0748042	Game-Show
tt2283421	Family
tt4392782	Music
tt8922496	Family
tt2148048	Drama
tt3413262	Animation
tt3413262	Family
tt3413262	Fantasy
tt4130438	Comedy
tt7152612	Comedy
tt3430736	\N
tt0880007	Drama
tt0880007	Romance
tt5503720	Comedy
tt2860618	Documentary
tt2640368	News
tt2640368	Talk-Show
tt4409748	Comedy
tt4409748	Drama
tt4409748	Family
tt8970726	News
tt1365173	Crime
tt4372466	Adult
tt7642196	Comedy
tt7642196	Talk-Show
tt2611066	Family
tt2611066	Romance
tt2611066	Short
tt0382526	Comedy
tt0382526	Drama
tt6010214	Family
tt4738536	Crime
tt5904312	Animation
tt5904312	Comedy
tt5904312	Family
tt6935490	Horror
tt6935490	Short
tt4413340	Documentary
tt4413340	Short
tt2836538	Game-Show
tt5976010	Action
tt5976010	Animation
tt5976010	Sci-Fi
tt7249484	Music
tt7249484	Short
tt0711870	Drama
tt0790550	Comedy
tt1220652	Adult
tt0561809	Crime
tt0561809	Drama
tt3687142	Family
tt2822754	Drama
tt3107544	Action
tt3107544	Short
tt1614965	Documentary
tt7452822	Drama
tt7452822	Short
tt6522200	Game-Show
tt6522200	Reality-TV
tt0979876	Horror
tt0979876	Thriller
tt1608204	Music
tt5921110	Comedy
tt5921110	Horror
tt5921110	Mystery
tt4182010	Documentary
tt4182010	News
tt4182010	Short
tt6239604	Game-Show
tt6239604	Music
tt0622366	Drama
tt4453324	\N
tt0139371	Sci-Fi
tt9045946	Comedy
tt9045946	Game-Show
tt8236182	News
tt8017932	\N
tt1287946	Comedy
tt1287946	Romance
tt0509176	Drama
tt0509176	Mystery
tt0509176	Romance
tt9159328	Crime
tt3761552	Music
tt1104482	Game-Show
tt8491954	\N
tt1251899	Family
tt1066446	Drama
tt4706624	Drama
tt4706624	Family
tt4706624	Short
tt5317740	Drama
tt5317740	Short
tt2885096	Drama
tt4170132	Documentary
tt4170132	History
tt4170132	Short
tt2198473	Comedy
tt2198473	Reality-TV
tt2198473	Sport
tt1683324	Comedy
tt1683324	Horror
tt1683324	Sci-Fi
tt6745120	Action
tt6745120	Comedy
tt6745120	History
tt7562544	Comedy
tt2531766	News
tt5090726	News
tt5090726	Sport
tt5090726	Talk-Show
tt7004534	Drama
tt7004534	Horror
tt7004534	Mystery
tt6271782	Drama
tt6271782	Romance
tt0389337	Action
tt0389337	Comedy
tt0389337	Thriller
tt7187238	Drama
tt8963358	\N
tt2488872	Drama
tt3809938	Adult
tt8911442	\N
tt3015736	Adult
tt7258980	Biography
tt7258980	Documentary
tt7258980	History
tt7868778	Drama
tt6164252	Comedy
tt3239006	Comedy
tt3239006	Game-Show
tt3239006	Reality-TV
tt1907207	Romance
tt0511342	Game-Show
tt0532677	Drama
tt1857885	Drama
tt0987133	Crime
tt0987133	Drama
tt6856922	Crime
tt0134197	Short
tt0134197	Sport
tt5892444	Comedy
tt5892444	Family
tt5892444	Game-Show
tt5047310	Adventure
tt5047310	Comedy
tt5047310	Drama
tt6167702	Short
tt6167702	Thriller
tt9183726	Crime
tt9183726	Drama
tt9183726	Mystery
tt3819426	\N
tt4528688	Romance
tt5854446	Drama
tt5854446	Romance
tt1872726	Drama
tt4934274	Talk-Show
tt2050814	News
tt1505801	Game-Show
tt0868582	Drama
tt0868582	Romance
tt2328867	\N
tt0298263	Biography
tt0298263	Documentary
tt2902184	Talk-Show
tt0817334	Comedy
tt0817334	Sport
tt0848435	Documentary
tt0848435	Short
tt0207207	Short
tt2550542	Drama
tt2550542	Romance
tt9023486	Comedy
tt8009938	Horror
tt8909470	\N
tt1964075	Drama
tt4461538	Reality-TV
tt5906246	Music
tt9017536	\N
tt0572035	\N
tt4939106	Animation
tt6949242	Music
tt6949242	Short
tt3804506	Drama
tt4754310	Drama
tt4754310	Romance
tt7177506	Crime
tt4059856	Comedy
tt4059856	Drama
tt4059856	Family
tt2390664	Comedy
tt0925060	Family
tt6056912	Documentary
tt6056912	Short
tt4348188	Game-Show
tt3340372	Family
tt3340372	Game-Show
tt6934060	Talk-Show
tt1525915	Biography
tt1525915	Comedy
tt8991582	Reality-TV
tt2872160	Crime
tt2872160	Drama
tt2872160	Short
tt7172508	Comedy
tt7172508	Family
tt2053643	Comedy
tt2053643	Family
tt8617476	Drama
tt8617476	Romance
tt2319190	\N
tt0365918	Drama
tt0365918	Fantasy
tt0540033	Drama
tt3393638	Comedy
tt5586414	Biography
tt5586414	Documentary
tt5586414	History
tt0754725	Comedy
tt0754725	Game-Show
tt0754725	Music
tt1834931	Drama
tt1834931	Mystery
tt1834931	Romance
tt1654134	Comedy
tt3679724	Comedy
tt3679724	Family
tt2333128	Documentary
tt2333128	Short
tt2776454	Short
tt7327350	Biography
tt7327350	Drama
tt7327350	History
tt0607170	Comedy
tt0607170	Talk-Show
tt1374462	Drama
tt1374462	History
tt1374462	Mystery
tt8460174	Drama
tt8460174	Romance
tt6830466	Drama
tt6830466	Family
tt6830466	Romance
tt7106456	Drama
tt7106456	Fantasy
tt7106456	Romance
tt3645282	Talk-Show
tt0290184	Biography
tt0290184	Music
tt5580420	Comedy
tt5580420	Short
tt6465348	Documentary
tt5797318	Drama
tt5797318	Music
tt5797318	Romance
tt6483036	Family
tt6483036	Reality-TV
tt6483036	Sport
tt0276040	\N
tt5960812	Comedy
tt5960812	Short
tt8556818	Comedy
tt3449306	Comedy
tt3449306	Documentary
tt3449306	Drama
tt1068828	Drama
tt4599612	Talk-Show
tt4950936	\N
tt1684529	News
tt7657298	Drama
tt7657298	Romance
tt3976516	Adventure
tt3976516	Comedy
tt3976516	Family
tt3407092	Talk-Show
tt4789950	Crime
tt4789950	Drama
tt4789950	Mystery
tt4990262	Reality-TV
tt8217988	Comedy
tt8217988	Crime
tt8217988	Drama
tt3573106	Short
tt3573106	Thriller
tt1556611	Documentary
tt1556611	News
tt6728862	Short
tt5265376	Reality-TV
tt2680166	News
tt1242166	Talk-Show
tt0378111	Short
tt3695528	Drama
tt3695528	Romance
tt8616640	\N
tt5434950	Reality-TV
tt8389976	Drama
tt8389976	Sci-Fi
tt6663640	\N
tt8931060	Drama
tt8931060	Romance
tt1942248	Action
tt1942248	Animation
tt1942248	Comedy
tt2627220	Talk-Show
tt1291211	Crime
tt1291211	Mystery
tt4932318	News
tt1680056	Comedy
tt1680056	Drama
tt1680056	Family
tt0099025	Family
tt7454726	Comedy
tt7454726	Music
tt7454726	Musical
tt2511274	News
tt1781493	Music
tt1781493	Talk-Show
tt1585479	Game-Show
tt2285911	\N
tt4124816	Documentary
tt6039086	\N
tt5252456	Comedy
tt5252456	Family
tt5252456	Romance
tt2223915	Drama
tt2223915	Family
tt0621542	Horror
tt0621542	Mystery
tt0621542	Thriller
tt2612020	Comedy
tt2612020	Crime
tt2612020	Drama
tt5866412	Comedy
tt1300744	Talk-Show
tt7266100	Comedy
tt6211256	Adventure
tt8043008	Comedy
tt4555686	Animation
tt4555686	Comedy
tt0568751	Drama
tt0792384	Drama
tt5947756	Short
tt1322325	Drama
tt8902484	Action
tt8902484	Adventure
tt8902484	Comedy
tt8202908	Drama
tt0963363	Drama
tt7166590	Sci-Fi
tt5450156	\N
tt0851180	Short
tt6291102	Documentary
tt6291102	Short
tt3794844	Comedy
tt6192418	Sport
tt4894384	\N
tt2137611	Comedy
tt2137611	News
tt2137611	Talk-Show
tt3649226	News
tt2056933	News
tt2056933	Talk-Show
tt1918016	Music
tt9164014	Crime
tt9164014	Drama
tt9164014	Mystery
tt5760682	Comedy
tt5760682	Romance
tt6945952	Documentary
tt2282298	News
tt4255130	Game-Show
tt4215402	Comedy
tt4215402	Fantasy
tt4215402	Music
tt0082213	Comedy
tt0082213	Horror
tt0082213	Musical
tt2351762	Short
tt3753318	Talk-Show
tt7367704	Drama
tt0648270	Crime
tt0648270	Drama
tt0648270	Horror
tt6917068	Documentary
tt6917068	Short
tt0584011	Adventure
tt0584011	Crime
tt0584011	Drama
tt3747454	Reality-TV
tt2041077	Comedy
tt2079757	Talk-Show
tt1525606	Reality-TV
tt6776982	Comedy
tt6776982	Drama
tt3400190	Drama
tt3400190	Family
tt3400190	Short
tt7774638	Drama
tt2140344	Comedy
tt2358484	News
tt2358484	Talk-Show
tt1066844	\N
tt5526490	Documentary
tt5234974	Music
tt5234974	News
tt7283856	News
tt4380986	Documentary
tt5854790	Drama
tt5854790	Romance
tt0247142	Comedy
tt2822720	Drama
tt5689608	Talk-Show
tt7741422	\N
tt4657702	Comedy
tt4657702	Short
tt5431724	Adventure
tt5431724	Crime
tt5431724	Mystery
tt8786980	Comedy
tt8786980	Talk-Show
tt5768974	Music
tt5768974	Short
tt1957958	Comedy
tt1957958	Drama
tt1957958	Short
tt3083374	News
tt7702398	Action
tt7702398	Crime
tt7702398	Drama
tt1546093	Reality-TV
tt4041238	Drama
tt4041238	Fantasy
tt4041238	Horror
tt0719006	Action
tt0719006	Adventure
tt0719006	Animation
tt1811315	Action
tt1811315	Comedy
tt1478550	\N
tt0692738	Talk-Show
tt0372178	Horror
tt0372178	Short
tt0372178	Thriller
tt1283560	Drama
tt1283560	Romance
tt6238768	Drama
tt6238768	Romance
tt6278794	Drama
tt0607121	Comedy
tt0607121	Talk-Show
tt8912568	Comedy
tt8912568	Horror
tt1364726	Drama
tt1364726	Romance
tt7483260	Comedy
tt5381606	News
tt0884388	Drama
tt0884388	Romance
tt0996079	\N
tt3896134	Romance
tt3896134	Sci-Fi
tt3896134	Short
tt1095941	Talk-Show
tt8762782	Drama
tt1525924	Drama
tt1525924	Romance
tt0243402	Music
tt0243402	Short
tt8370664	History
tt8370664	Mystery
tt8370664	News
tt4071382	Game-Show
tt4071382	Music
tt4071382	Reality-TV
tt7420326	Family
tt0718766	Comedy
tt0718766	Drama
tt8309878	Comedy
tt0096300	Comedy
tt0096300	Drama
tt0096300	Romance
tt2946924	Crime
tt2946924	Drama
tt2946924	Romance
tt0581179	Comedy
tt0581179	Drama
tt0581179	Music
tt5951720	Game-Show
tt1199706	\N
tt3693566	Drama
tt3693566	Romance
tt5289178	\N
tt8149232	\N
tt4677908	Sci-Fi
tt4677908	Short
tt1865444	Documentary
tt3505602	Comedy
tt3505602	Crime
tt3505602	Horror
tt5791024	Music
tt5791024	Talk-Show
tt1891884	Action
tt1891884	Crime
tt1891884	Drama
tt2177238	Crime
tt2177238	Horror
tt2177238	Short
tt6877474	Animation
tt6877474	Music
tt6877474	Short
tt0808320	Documentary
tt0808320	Short
tt8356184	Comedy
tt8356184	Short
tt4701100	Animation
tt1098486	Game-Show
tt1098486	Reality-TV
tt1098486	Romance
tt8367918	Comedy
tt8367918	Drama
tt1738982	Documentary
tt2850072	Animation
tt2850072	Family
tt6659186	Animation
tt4032872	Documentary
tt5207702	Drama
tt4620782	History
tt6392414	Drama
tt0331033	Comedy
tt0540590	Drama
tt0540590	History
tt0540590	War
tt0716169	Comedy
tt0716169	Music
tt0716169	Talk-Show
tt0720866	Crime
tt0720866	Drama
tt1165162	Drama
tt0596618	Comedy
tt0596618	Talk-Show
tt2294933	Drama
tt2294933	Short
tt4823420	Drama
tt6721450	Mystery
tt7583612	Documentary
tt7583612	Reality-TV
tt0583735	Western
tt1851977	Adult
tt0623205	Adventure
tt0623205	Drama
tt0623205	Western
tt7065120	Adventure
tt7065120	Animation
tt7065120	Family
tt6190610	Adult
tt7730996	Sport
tt1815117	Talk-Show
tt7197196	Comedy
tt5735702	News
tt5735702	Talk-Show
tt0950564	Short
tt2240165	News
tt0419272	Comedy
tt0419272	Romance
tt0419272	Short
tt5688462	Animation
tt5688462	Family
tt5688462	Fantasy
tt3828734	Adult
tt7207324	Drama
tt7207324	Short
tt0878262	Game-Show
tt0878262	Short
tt4745992	News
tt8834262	\N
tt4805838	Comedy
tt8002346	Comedy
tt8002346	Drama
tt4415646	Drama
tt4415646	War
tt0665808	Comedy
tt8787568	Action
tt8787568	Adventure
tt8787568	Crime
tt8116334	Drama
tt8116334	Music
tt8116334	Mystery
tt0586633	Crime
tt0586633	Drama
tt0586633	Romance
tt9195302	Comedy
tt9195302	Romance
tt5713710	Short
tt5713710	Thriller
tt6983858	\N
tt3845748	Crime
tt3845748	Short
tt1867441	Family
tt1867441	Game-Show
tt9096132	Comedy
tt6514026	Romance
tt2227413	Comedy
tt2227413	Musical
tt0105509	Drama
tt8108056	Music
tt8108056	Short
tt8385912	Comedy
tt4792160	Short
tt2015547	Talk-Show
tt7051336	\N
tt6351040	Drama
tt6351040	Romance
tt3426376	News
tt3592268	Drama
tt3592268	Mystery
tt3592268	Short
tt6473338	Documentary
tt5193458	News
tt0007859	Drama
tt4631904	Documentary
tt4267354	Crime
tt4267354	Documentary
tt4267354	History
tt2079360	Documentary
tt6679912	Music
tt6679912	Short
tt2189485	Comedy
tt2189485	Romance
tt0901545	Comedy
tt0901545	Drama
tt0901545	Family
tt7655306	Documentary
tt7655306	Short
tt3077718	Comedy
tt3077718	Family
tt1444415	Drama
tt1444415	Romance
tt4592792	Reality-TV
tt4592792	Short
tt2019980	Game-Show
tt2110566	Comedy
tt0170855	Short
tt1008146	Drama
tt6152680	Horror
tt6152680	Short
tt1813754	Crime
tt1813754	Horror
tt1813754	Thriller
tt3253778	News
tt0669919	Comedy
tt0669919	Music
tt0669919	Talk-Show
tt0913738	Adventure
tt0913738	Comedy
tt0913738	Drama
tt0684396	Drama
tt6424094	Comedy
tt6424094	Short
tt6360414	Adventure
tt6360414	Drama
tt2038460	News
tt8488924	\N
tt0534609	Crime
tt1580862	Animation
tt1580862	Comedy
tt0422572	Adult
tt0489013	Comedy
tt0489013	Romance
tt8148820	Action
tt8148820	Crime
tt8148820	Drama
tt8772170	Reality-TV
tt6131336	News
tt1421388	Documentary
tt9083878	Reality-TV
tt1082396	Documentary
tt0055918	Drama
tt1442686	Comedy
tt1442686	Romance
tt0367278	Reality-TV
tt3840440	Romance
tt4906668	Mystery
tt5845654	Adventure
tt5845654	Comedy
tt5845654	Drama
tt1877723	Documentary
tt0502026	Crime
tt0502026	Drama
tt0502026	Mystery
tt0425201	Drama
tt0425201	Short
tt0417977	Documentary
tt0417977	Short
tt1694734	Drama
tt1694734	Family
tt7088144	Drama
tt7088144	Short
tt9039104	Music
tt9039104	Short
tt0342731	\N
tt8535774	Documentary
tt3099624	Comedy
tt3099624	Short
tt0650814	Reality-TV
tt4955762	Drama
tt5183704	\N
tt0159417	Thriller
tt1206222	Action
tt1206222	Adventure
tt1206222	Animation
tt4941254	Reality-TV
tt1759084	Comedy
tt8341036	\N
tt0733261	Drama
tt7453604	Comedy
tt7453604	Game-Show
tt0425605	Drama
tt0425605	Music
tt4935364	Sport
tt7455404	Horror
tt7455404	Romance
tt0729441	Comedy
tt0195998	Short
tt4510712	Drama
tt4510712	Romance
tt4194270	Short
tt4194270	Thriller
tt7002344	Documentary
tt3706544	Documentary
tt3706544	Short
tt5791356	Adventure
tt1950649	Talk-Show
tt6394134	Talk-Show
tt1765148	Crime
tt1765148	Reality-TV
tt0227312	Short
tt5680478	Adult
tt1516781	Adventure
tt1516781	Comedy
tt1516781	Drama
tt0797087	Comedy
tt0797087	Short
tt8250856	\N
tt1610603	Drama
tt2265781	Talk-Show
tt6075042	Short
tt5487874	Documentary
tt6429126	Crime
tt6429126	Reality-TV
tt0494456	\N
tt4439632	Game-Show
tt3296192	Adult
tt1710050	\N
tt3621918	Comedy
tt0157774	Short
tt4056458	Biography
tt4056458	Crime
tt4056458	Documentary
tt1400368	Music
tt0272032	Adult
tt0382201	Drama
tt0382201	Short
tt0950378	Drama
tt1895712	\N
tt2116135	Drama
tt2116135	Romance
tt4905128	Talk-Show
tt0655957	Crime
tt0655957	Drama
tt4177540	Documentary
tt4177540	Family
tt4177540	Western
tt4963192	Comedy
tt4963192	Music
tt4963192	Talk-Show
tt8758428	Reality-TV
tt1520544	Comedy
tt1520544	Music
tt2395701	Comedy
tt3606062	News
tt4153126	Drama
tt4153126	Mystery
tt4153126	Romance
tt1685133	Drama
tt1685133	Romance
tt0956748	Comedy
tt2389926	Documentary
tt2389926	Short
tt0700548	Action
tt0700548	War
tt6051152	Short
tt8666686	\N
tt1512307	Documentary
tt2893632	Documentary
