tconst	averageRating	numVotes
tt1251618	8.5	6
tt1251763	6.7	52
tt1251781	7.6	8
tt1252298	7.2	893
tt1252569	5.5	17
tt1253776	7.0	5
tt1254557	7.8	19
tt1254634	7.1	13
tt1255130	6.6	7
tt1255285	8.7	166
tt1255892	8.4	198
tt1255910	4.7	35
tt1255941	7.6	14
tt1256022	8.1	2313
tt1256150	7.4	112
tt1256174	8.5	2192
tt1256184	8.7	2192
tt1256266	7.9	902
tt1256403	8.1	650
tt1256616	7.3	52
tt1259299	7.6	726
tt1259468	5.2	5
tt1260973	7.3	19
tt1261194	6.4	5
tt1262348	8.2	22
tt1262516	5.8	5
tt1262549	9.5	11
tt1262621	5.8	381
tt1262767	7.4	10
tt1262901	7.7	6
tt1262921	8.3	19
tt1263135	8.4	68
tt1263211	6.9	91
tt1263226	7.9	21
tt1263414	5.7	9
tt1263704	7.6	1026
tt1265132	4.6	25
tt1266020	8.6	164056
tt1266121	3.7	985
tt1266151	5.6	36
tt1266841	7.8	8
tt1267312	5.3	348
tt1267321	7.1	23
tt1267406	6.8	161
tt1268283	2.8	21
tt1268333	3.4	16
tt1268618	7.8	6
tt1269718	8.1	24
tt1270617	6.2	43
tt1270734	7.1	10
tt1272015	5.3	49
tt1272492	7.0	97
tt1272638	7.4	11
tt1273640	8.6	8
tt1274019	7.7	9
tt1274275	4.6	616
tt1274526	7.9	28
tt1274527	8.5	43
tt1275807	2.5	6
tt1277123	6.9	12
tt1277330	8.2	5
tt1278632	3.0	7
tt1278819	6.2	11
tt1281278	7.2	6
tt1281287	6.0	5
tt1282162	7.9	8
tt1282503	6.2	6
tt1282594	5.8	6
tt1282621	8.5	11
tt1283421	7.0	10
tt1283515	8.1	13
tt1283923	5.6	55
tt1284173	6.2	9
tt1284438	7.6	17
tt1285010	4.5	2888
tt1285131	7.0	1032
tt1285311	4.2	843
tt1286513	6.9	12
tt1287335	5.7	18
tt1289014	6.6	5
tt1289388	5.5	359
tt1289426	6.2	6
tt1289621	5.0	25
tt1290405	8.3	10
tt1290480	5.4	5
tt1291183	5.1	337
tt1292250	7.9	7
tt1292643	6.2	154
tt1292825	7.8	158
tt1292890	6.9	27
tt1293215	5.1	67
tt1294845	6.6	5
tt1294905	6.5	22
tt1294962	7.9	77
tt1296098	6.5	8
tt1296237	5.5	8
tt1297252	8.0	142
tt1298148	6.8	36
tt1298801	5.8	12
tt1298949	8.5	10
tt1299537	6.1	7
tt1300540	8.3	11
tt1300576	4.0	33
tt1300739	7.6	7
tt1300773	8.8	15
tt1301309	7.0	26
tt1301508	8.2	6
tt1302454	6.7	94
tt1303237	4.8	5
tt1303275	5.6	11
tt1303365	8.0	30
tt1303771	7.2	49
tt1303929	8.6	5
tt1304613	5.9	67
tt1305049	6.0	5
tt1305126	8.2	6
tt1305268	6.1	8
tt1305669	7.1	418
tt1305801	5.4	198
tt1305817	8.8	8
tt1305879	5.6	319
tt1306192	5.0	6
tt1306774	7.8	10
tt1307515	8.8	30
tt1308204	8.3	6
tt1308710	7.6	5
tt1309490	7.5	31
tt1309526	7.8	20
tt1309885	6.2	60
tt1311021	7.7	7
tt1311350	6.4	29
tt1311456	7.2	12
tt1311629	5.1	12
tt1311672	3.8	187
tt1313011	4.3	7
tt1313403	8.5	12
tt1314201	6.0	11
tt1315191	5.8	30
tt1317682	7.1	25
tt1317978	7.4	46
tt1317995	9.3	21
tt1319963	8.1	79
tt1320063	7.8	17
tt1320300	7.1	63
tt1321097	6.0	22
tt1322044	6.2	12
tt1322779	6.3	15
tt1322910	6.5	20
tt1323900	7.1	9
tt1323977	6.3	210
tt1324946	6.4	5
tt1326201	6.8	68
tt1326334	5.5	42
tt1326405	7.0	5
tt1326820	7.1	11
tt1327746	7.7	120
tt1328132	6.5	11
tt1329046	7.8	6
tt1329489	7.3	11
tt1330143	7.4	128
tt1330953	7.4	9
tt1331723	8.6	105
tt1332395	9.0	5
tt1332504	3.9	9
tt1332549	8.1	9
tt1332699	7.4	8
tt1332836	9.3	14
tt1333140	9.2	9
tt1333833	6.7	6
tt1334462	4.3	9
tt1334473	4.2	162
tt1334514	5.4	226
tt1334572	6.8	38
tt1335749	8.4	27
tt1335793	7.4	7
tt1336000	7.5	47
tt1336585	5.3	170
tt1336685	8.6	272
tt1336797	7.1	10
tt1337012	7.4	5
tt1337109	6.6	20
tt1337122	7.2	9
tt1337167	8.2	31
tt1337180	6.2	13
tt1337350	6.6	81
tt1337566	5.3	9
tt1338769	7.0	13
tt1339149	6.5	24
tt1339353	6.8	13
tt1340146	7.3	9
tt1341335	3.3	404
tt1341975	8.2	106
tt1342038	7.4	65
tt1342304	5.5	6
tt1342744	8.4	8
tt1342886	8.2	8
tt1343476	8.0	11
tt1344189	6.8	13
tt1344645	8.6	9
tt1344888	7.1	14
tt1345516	7.1	8
tt1345766	8.2	61
tt1346198	7.6	706
tt1346349	6.2	6
tt1346596	7.9	132
tt1347288	7.5	24
tt1347851	6.0	9
tt1348628	8.7	20
tt1348799	6.8	28
tt1349616	5.2	83
tt1350229	8.2	5
tt1350399	8.0	7
tt1350516	7.2	29
tt1350992	8.7	10
tt1351160	7.6	17
tt1351610	8.0	5
tt1351989	5.9	8
tt1352118	7.5	8
tt1352865	7.9	34
tt1354339	8.5	6
tt1355228	7.0	40
tt1355564	6.7	95
tt1355653	5.2	6
tt1356021	3.2	5
tt1356577	9.0	29
tt1357051	8.2	10
tt1357510	5.8	5
tt1358218	5.3	6
tt1358852	6.7	91
tt1359561	6.5	32
tt1360175	7.1	26
tt1360370	1.2	15
tt1361128	6.0	6
tt1361271	7.7	74
tt1361504	7.0	5
tt1361543	5.1	22
tt1361825	6.1	93
tt1362318	4.3	20
tt1362499	6.4	17
tt1362772	8.6	29
tt1362916	8.8	8
tt1362995	2.7	7
tt1363218	6.2	16
tt1363912	8.4	9
tt1364158	9.4	8
tt1365015	6.8	86
tt1365602	7.8	6
tt1365926	8.0	29
tt1366331	7.8	278
tt1366783	7.8	1425
tt1367085	5.3	19
tt1367214	7.1	13
tt1368871	7.8	14
tt1368982	7.9	554
tt1369041	7.7	11
tt1369647	6.6	958
tt1370144	6.5	11
tt1370909	8.3	820
tt1372368	6.6	11
tt1372694	3.5	67
tt1372709	7.3	12
tt1373243	6.3	548
tt1373304	3.6	16
tt1373388	7.6	5
tt1374390	9.3	6
tt1374908	7.6	5
tt1376380	5.6	5
tt1376389	7.1	192
tt1376533	7.1	184
tt1376755	4.9	176
tt1376780	3.2	232
tt1379507	8.1	159
tt1380771	8.2	6
tt1380967	7.7	11
tt1381104	6.5	6
tt1382230	8.1	9
tt1383242	5.7	138
tt1383707	6.9	14
tt1385122	6.0	5
tt1385977	4.4	5
tt1387317	7.0	11
tt1388325	5.4	83
tt1388418	4.2	2108
tt1389834	6.1	7
tt1390183	7.4	5
tt1390430	8.0	49
tt1391682	8.6	23
tt1392208	5.1	32
tt1393735	5.1	12
tt1394080	7.2	138
tt1394295	8.8	6
tt1395052	6.3	15
tt1396523	5.3	3345
tt1397430	8.3	52
tt1397472	5.6	46
tt1399937	8.7	6
tt1400572	8.6	5
tt1401607	4.8	857
tt1402334	8.1	12
tt1403898	1.3	66
tt1405808	5.6	166
tt1405925	8.2	5
tt1406172	7.2	41
tt1406265	4.0	41
tt1406378	6.9	7
tt1406740	6.5	6
tt1406796	7.0	7
tt1407158	7.5	17
tt1408430	8.8	3603
tt1409774	6.6	14
tt1410442	8.8	5
tt1411412	6.2	5
tt1411582	7.0	105
tt1412106	4.3	53
tt1413071	5.6	8
tt1413129	9.6	3736
tt1413512	8.8	6
tt1413719	7.3	6
tt1414023	6.7	23
tt1414351	7.7	7
tt1415098	3.6	154
tt1415298	6.6	185
tt1415942	6.0	411
tt1416336	4.6	1503
tt1416877	7.6	11
tt1416933	8.2	10
tt1417439	7.4	7
tt1417507	8.7	1782
tt1419841	7.4	13
tt1422694	6.1	7
tt1423249	6.4	5
tt1423914	7.2	10
tt1425709	7.8	8
tt1425825	6.4	8
tt1426006	8.0	9
tt1426578	6.5	13
tt1426824	9.2	6
tt1427279	8.4	801
tt1428028	6.4	8
tt1428573	7.0	6
tt1429211	8.0	34
tt1430053	8.0	33
tt1430144	7.4	2481
tt1430809	7.5	290
tt1431343	6.7	50
tt1432009	8.5	8
tt1432177	5.4	7
tt1432272	5.8	9
tt1432727	6.1	16
tt1433182	7.4	11
tt1434717	6.9	14
tt1434756	7.4	11
tt1435482	7.6	5
tt1435982	4.2	6
tt1436070	6.8	15
tt1437272	7.0	35
tt1437358	7.2	32005
tt1437544	7.0	16
tt1438166	7.9	79
tt1438216	7.1	4633
tt1438283	9.0	12
tt1439605	5.0	5
tt1440224	6.0	10
tt1440566	7.1	7
tt1440698	6.4	5
tt1440751	7.4	9
tt1440902	7.2	13
tt1443021	9.4	8
tt1443252	7.5	11
tt1446714	7.0	526697
tt1447581	7.6	14
tt1448292	4.7	6
tt1450146	6.3	15
tt1450318	6.4	36
tt1450686	9.1	13
tt1450737	2.9	368
tt1451556	8.0	5
tt1451632	6.0	288
tt1454613	5.4	112
tt1454744	7.7	6
tt1454931	5.6	8
tt1455813	9.4	5
tt1456094	7.4	21
tt1456100	3.4	14
tt1457562	8.3	15
tt1459863	6.0	5
tt1460661	7.2	12
tt1461329	6.5	37
tt1461438	8.6	8
tt1461827	6.4	5
tt1461843	5.9	10
tt1461882	6.4	5
tt1462255	8.6	5
tt1462854	8.0	23
tt1463400	8.5	33
tt1464386	2.6	5
tt1464608	6.2	6
tt1465087	7.6	39
tt1465501	7.6	5
tt1465816	6.0	7
tt1467188	6.0	6
tt1468727	3.7	271
tt1469594	6.2	40
tt1470021	5.1	464
tt1470709	7.8	14
tt1470740	6.6	7
tt1471236	5.1	335
tt1472164	6.2	52
tt1472287	7.5	6
tt1472656	8.6	8
tt1473512	7.4	14
tt1473647	7.3	15
tt1475514	7.4	13
tt1475615	8.2	8
tt1475914	9.0	416
tt1476227	7.3	157
tt1476296	7.2	8
tt1476886	5.7	23
tt1477017	5.8	117
tt1477571	8.8	8
tt1478277	2.6	100
tt1478311	5.4	73
tt1478440	8.0	9
tt1478505	7.2	33
tt1478634	6.5	10
tt1479308	4.0	6
tt1479957	8.4	8
tt1480047	7.8	8
tt1480650	5.9	77
tt1482794	9.0	7
tt1482854	8.1	19
tt1482927	7.7	9
tt1483378	4.4	7
tt1483562	7.1	8
tt1483831	6.9	10330
tt1484313	8.5	25
tt1484791	6.8	9
tt1485601	5.4	7
tt1485781	7.8	12
tt1485885	7.0	12
tt1486230	6.9	8
tt1487119	5.1	7
tt1488575	6.3	14
tt1489348	7.8	277
tt1491132	7.9	41
tt1492985	6.2	13
tt1493323	6.6	7
tt1493921	8.7	9
tt1494203	9.2	6
tt1495847	4.8	26
tt1496007	7.3	29
tt1496471	4.7	6
tt1497605	6.9	14
tt1497617	3.5	367
tt1498161	8.8	175
tt1498564	4.4	9
tt1498574	6.3	778
tt1498803	7.3	39
tt1499246	6.5	110
tt1499644	6.4	5
tt1499885	7.5	11
tt1500505	7.2	530
tt1501311	8.2	19
tt1502272	7.2	37
tt1503149	6.5	229
tt1503721	5.5	6
tt1503774	7.4	355
tt1503777	6.8	818
tt1504184	9.2	6
tt1504482	7.2	46
tt1504624	7.9	36
tt1505213	7.6	11
tt1507665	7.1	12
tt1507668	7.1	14
tt1507829	7.3	181
tt1507861	7.0	5
tt1509138	6.4	162
tt1509832	4.6	34
tt1511485	6.3	6
tt1511852	7.4	8
tt1512293	6.5	26
tt1512295	8.1	20
tt1512593	8.2	21
tt1514821	8.4	11
tt1515208	6.3	1291
tt1515923	6.8	5
tt1515957	8.3	21
tt1515987	6.9	50
tt1516110	7.4	7
tt1516531	6.1	7
tt1517139	5.4	12
tt1517182	7.2	6
tt1517190	5.6	122
tt1517225	7.4	2094
tt1518920	7.1	229
tt1519331	8.1	20
tt1520663	8.1	16
tt1521806	7.8	6
tt1521871	7.3	13
tt1522216	5.8	11
tt1522631	7.0	43
tt1523402	5.2	615
tt1523677	6.2	11
tt1524444	7.1	16
tt1525432	8.9	9
tt1526810	7.5	17
tt1526870	7.1	16
tt1526878	9.0	9
tt1527570	7.8	25
tt1529120	8.3	7
tt1529279	7.5	41
tt1529802	4.5	13
tt1530718	8.0	355
tt1530846	7.3	12
tt1531106	3.0	5
tt1531137	2.4	7
tt1531291	7.2	29
tt1531704	6.7	498
tt1532460	8.9	168
tt1532896	6.9	7
tt1532996	7.6	15
tt1535102	4.7	163
tt1535331	7.8	5
tt1535488	4.7	24
tt1536563	6.0	11
tt1538167	7.4	5
tt1538426	6.3	16
tt1539056	8.9	8
tt1539713	8.8	57
tt1540110	6.8	29
tt1540589	6.4	14
tt1540797	6.5	15
tt1540876	6.8	55
tt1541531	6.0	49
tt1542429	3.9	146
tt1542999	6.1	7
tt1543654	5.1	11
tt1544413	7.8	14
tt1545296	6.0	5
tt1546037	7.3	33
tt1547198	8.7	44
tt1547556	8.0	10
tt1548548	8.0	6
tt1548619	7.1	21
tt1549266	5.2	5
tt1549781	7.5	44
tt1550793	7.4	9
tt1551720	7.0	5
tt1551967	7.1	7
tt1553711	8.5	6
tt1554380	8.2	75
tt1554970	5.7	123
tt1555247	8.8	73
tt1556231	6.2	12
tt1556240	8.7	299
tt1557776	7.2	65
tt1558575	5.1	1749
tt1560589	4.9	35
tt1562550	7.2	18
tt1562742	8.7	170
tt1562873	4.9	574
tt1563442	8.4	5
tt1563921	5.7	7
tt1564499	4.5	10
tt1564616	7.7	9
tt1565942	6.7	9
tt1566025	7.4	86
tt1566031	8.2	14
tt1566113	5.8	5
tt1568541	7.2	15
tt1568836	4.7	20
tt1568856	8.5	6
tt1569360	5.9	47
tt1570160	6.7	7
tt1570327	8.0	576
tt1570435	8.2	6
tt1570503	3.8	12
tt1570674	6.8	5
tt1570817	7.5	353
tt1572841	6.0	8
tt1573175	5.1	9
tt1574633	9.4	5
tt1575310	6.2	9
tt1576391	6.1	8
tt1576909	7.6	40
tt1578427	8.2	5
tt1578552	7.6	40
tt1578754	8.0	5
tt1579708	8.0	32
tt1579951	5.2	288
tt1580012	6.4	5
tt1580412	7.0	5
tt1581120	8.5	44
tt1581230	8.1	82
tt1582425	7.6	5
tt1584208	7.3	199
tt1584454	6.5	372
tt1586310	5.4	74
tt1586518	5.0	14
tt1587341	6.9	14
tt1587561	8.1	224
tt1587715	7.9	17
tt1588701	7.7	573
tt1589048	6.6	8
tt1589110	8.0	5
tt1589224	7.0	5
tt1589893	5.0	11
tt1593775	8.5	15
tt1594189	7.5	6
tt1594972	3.6	7595
tt1595294	7.3	49
tt1596248	8.3	23
tt1596350	6.3	164079
tt1596782	5.3	63
tt1597090	4.6	5
tt1597251	8.2	5
tt1598080	9.0	5
tt1598283	8.5	224
tt1598623	7.5	32
tt1599000	8.1	12
tt1599291	7.3	10
tt1600419	6.5	163
tt1601050	3.6	7
tt1601328	7.6	12
tt1601631	7.8	452
tt1603285	7.1	9
tt1603784	5.3	7
tt1604004	8.5	131
tt1606193	9.2	23
tt1606662	6.1	13
tt1606884	6.7	6
tt1607594	7.1	440
tt1608558	8.6	45
tt1609158	5.3	172
tt1609436	7.7	43
tt1609715	8.6	2310
tt1609922	9.1	23
tt1610547	8.9	14
tt1611649	7.7	39
tt1611841	5.9	7
tt1611975	7.7	6
tt1611985	3.4	7
tt1612249	8.3	11
tt1613067	7.3	6
tt1613097	7.2	74
tt1613692	4.9	34
tt1614430	6.4	489
tt1615068	6.8	15
tt1615092	7.9	23
tt1616543	7.2	1073
tt1616550	7.1	29
tt1617676	8.2	17
tt1618280	7.9	666
tt1618768	6.5	24
tt1619026	8.0	102
tt1619692	8.4	19
tt1619804	8.2	6
tt1621555	6.6	18
tt1625180	4.6	22
tt1625328	4.6	143
tt1626034	7.9	669
tt1626445	8.5	10
tt1626621	8.8	8
tt1626645	8.5	319
tt1628035	5.5	19
tt1628123	7.5	515
tt1628284	8.6	1077
tt1630619	4.5	185
tt1631357	8.6	8
tt1631412	8.2	9
tt1631564	7.3	19
tt1631902	8.1	25
tt1631973	8.1	230
tt1632082	7.9	207
tt1632521	5.6	80
tt1633247	5.2	33
tt1634134	8.2	11
tt1634487	4.3	9
tt1635584	8.5	16
tt1636614	8.2	14
tt1637425	8.1	169
tt1639093	5.6	1612
tt1640644	3.1	135
tt1640801	8.1	325
tt1641262	8.4	315
tt1643020	6.0	22
tt1643289	7.1	8
tt1644142	8.0	89
tt1644148	7.2	53
tt1644229	7.5	65
tt1644250	8.1	75
tt1644637	7.4	5
tt1644831	7.4	5
tt1645474	4.0	6
tt1645854	7.8	8
tt1645871	8.8	5
tt1645893	6.1	16
tt1647199	7.7	62
tt1648214	7.8	19
tt1648812	8.6	81
tt1649321	7.6	61
tt1649958	6.8	8
tt1650557	6.1	168
tt1650653	6.4	5
tt1650942	8.3	7
tt1651019	8.2	367
tt1651115	6.9	22
tt1652245	5.9	8
tt1653976	5.0	10
tt1654080	5.6	7
tt1654409	8.6	571
tt1655078	8.6	4576
tt1656303	6.1	59
tt1656735	7.5	6
tt1658997	5.7	35
tt1659492	7.5	12
tt1660488	9.0	8
tt1661843	6.6	43
tt1663978	5.8	24
tt1664032	5.8	15
tt1664461	9.1	214
tt1664523	8.2	21
tt1664628	7.6	7
tt1665278	5.3	6
tt1665756	6.3	6
tt1666381	8.3	12
tt1666718	6.8	28
tt1667671	6.8	5
tt1668199	7.4	25
tt1668664	6.6	5
tt1668853	6.2	6
tt1668904	8.9	7
tt1670632	6.8	294
tt1670649	6.2	12
tt1671514	5.0	39
tt1671541	7.9	8
tt1672071	8.7	46
tt1672753	6.0	21
tt1672835	7.9	8
tt1673286	3.4	37
tt1673321	7.6	21
tt1673376	6.3	314
tt1674407	7.3	6
tt1674664	7.6	88
tt1674787	6.3	21
tt1675927	8.8	494
tt1676231	6.6	17
tt1676434	8.2	13
tt1677635	5.1	10
tt1677794	7.8	8
tt1678312	8.1	16
tt1678967	6.0	8
tt1679234	7.1	13
tt1679251	8.6	7
tt1682446	8.5	768
tt1682619	8.3	648
tt1683200	5.8	10
tt1683241	8.0	92
tt1684603	6.9	12
tt1684661	8.5	6
tt1686013	8.2	13
tt1686020	6.7	6
tt1686035	5.3	9
tt1686877	5.5	22
tt1687180	6.6	5
tt1687954	3.3	6
tt1688092	6.2	73
tt1691317	6.0	6
tt1692590	7.2	25
tt1692843	4.2	49
tt1693837	6.1	14
tt1693849	9.2	6
tt1695765	6.7	654
tt1696385	8.9	13
tt1697543	7.0	9
tt1698616	3.0	9
tt1700420	5.8	6
tt1700423	6.2	2369
tt1701052	7.5	6
tt1703446	6.9	10
tt1705040	4.9	10
tt1705541	7.0	5
tt1705952	4.8	11504
tt1707295	7.7	63
tt1707825	6.4	689
tt1708617	7.7	278
tt1709767	8.5	63
tt1710335	6.9	7
tt1710336	6.3	280
tt1710529	7.8	378
tt1711316	7.6	5
tt1711459	8.5	11
tt1712150	7.6	161
tt1713696	8.0	61
tt1714305	5.8	5
tt1714823	5.5	85
tt1715141	6.7	7
tt1715345	6.3	10
tt1715621	8.6	106
tt1715732	8.3	6
tt1717107	7.1	10
tt1717203	7.6	5
tt1717597	4.1	18
tt1718660	6.7	10
tt1718809	7.0	28
tt1719443	7.0	9
tt1719597	7.9	15
tt1719678	7.9	12
tt1720170	8.4	18
tt1720648	7.1	166
tt1721664	8.4	131
tt1723124	5.2	4203
tt1724560	7.0	10
tt1724564	6.8	13
tt1724912	8.4	38
tt1724962	6.8	4805
tt1725827	7.6	8
tt1726009	3.3	6
tt1726530	8.7	17
tt1726700	7.1	11
tt1727525	6.3	51
tt1727778	6.6	18
tt1727824	8.4	46609
tt1728130	6.4	827
tt1728263	6.7	61
tt1728605	6.4	8
tt1728836	7.9	55
tt1729146	7.4	9
tt1729495	7.8	5
tt1729529	6.3	26
tt1729717	7.9	8
tt1729756	8.4	17
tt1730155	6.2	25
tt1730917	8.7	51
tt1731656	7.2	18
tt1733619	7.2	149
tt1734290	8.4	465
tt1734480	6.1	381
tt1735298	8.2	9
tt1735335	7.2	214
tt1735521	7.1	47
tt1736212	7.0	8
tt1736698	6.3	7
tt1738289	7.6	8
tt1738333	5.6	5
tt1739291	7.2	35
tt1739996	7.7	43
tt1740543	5.3	50
tt1740734	5.9	17
tt1741485	5.0	36
tt1741565	5.9	88
tt1741605	8.9	20
tt1741702	7.2	14
tt1741714	6.3	172
tt1742083	7.7	23
tt1742108	8.0	5
tt1743257	8.2	5
tt1744096	7.5	249
tt1744249	6.7	20
tt1744823	4.9	21
tt1744847	7.8	66
tt1744939	7.8	30
tt1744952	7.2	20
tt1745319	4.9	7
tt1745888	8.2	8
tt1747267	5.6	49
tt1747591	9.8	5
tt1750608	8.7	348
tt1751975	5.2	6
tt1752152	9.8	5
tt1752215	6.9	17
tt1752651	6.7	24
tt1754146	7.4	86
tt1755030	7.4	5
tt1755450	5.5	13
tt1757293	2.0	29
tt1758516	7.2	12
tt1758981	8.5	12
tt1760286	8.3	766
tt1760998	4.3	221
tt1763113	8.3	34
tt1764095	6.7	7
tt1764142	8.0	15
tt1764285	5.4	516
tt1764695	8.2	5
tt1766091	8.2	17
tt1766283	9.6	23
tt1766370	5.4	5
tt1767085	6.8	16
tt1767281	5.8	6
tt1769740	7.5	8
tt1771381	4.0	17
tt1773337	3.0	5
tt1773372	7.7	9
tt1773629	9.0	6
tt1773687	5.8	38
tt1773699	5.3	6
tt1775365	7.0	11
tt1775434	5.3	7
tt1776385	8.0	134
tt1776938	7.3	22
tt1777056	4.6	9
tt1778069	8.4	5
tt1778346	1.9	483
tt1779076	6.4	1720
tt1780168	8.3	434
tt1780322	6.5	6
tt1780674	8.0	22
tt1781230	8.6	467
tt1781244	7.5	73
tt1781811	8.4	518
tt1785527	5.9	8
tt1786116	7.3	38
tt1786315	6.6	5
tt1786803	9.2	6
tt1789692	7.8	25
tt1790024	6.0	61
tt1791157	8.5	11
tt1791176	8.5	11
tt1791874	8.5	11
tt1792045	8.1	7
tt1792552	8.5	15
tt1792621	6.5	1618
tt1793488	8.2	6
tt1794262	8.8	5
tt1795743	7.8	172
tt1796684	5.6	5
tt1797346	5.5	1730
tt1797465	7.6	66
tt1797576	7.8	5
tt1797894	7.8	5
tt1797923	7.8	6
tt1798185	6.3	75
tt1798204	8.6	7
tt1799087	7.4	24
tt1799492	7.9	77
tt1802127	8.0	469
tt1802182	6.2	12
tt1802924	7.4	599
tt1803158	6.8	6
tt1803943	8.0	8
tt1804772	7.4	44
tt1806481	2.0	16
tt1807096	6.3	21
tt1808457	8.6	5
tt1808477	4.4	1740
tt1808641	6.0	490
tt1808764	8.2	28
tt1809067	7.1	29
tt1809403	7.2	8
tt1809592	8.0	6
tt1810626	5.1	28
tt1811593	5.2	5
tt1811697	7.7	11
tt1811999	6.2	46
tt1813851	8.0	55
tt1814611	7.8	21
tt1814909	6.5	33
tt1815037	8.3	89
tt1815767	9.3	9
tt1815847	6.8	9
tt1816539	6.0	5
tt1816564	6.2	5
tt1816692	6.3	12
tt1817674	6.6	18
tt1817983	7.4	14
tt1820160	4.9	180
tt1821669	7.3	20
tt1821964	7.0	7
tt1821984	6.9	33
tt1822235	4.1	39
tt1823103	4.9	235
tt1824171	6.3	77
tt1825588	7.2	6
tt1825750	6.8	6
tt1825892	5.8	91
tt1825909	7.4	169
tt1826296	8.3	6
tt1826449	8.7	9
tt1826508	7.3	18
tt1826578	7.9	12
tt1826693	6.0	68
tt1826805	7.0	17926
tt1826816	7.2	28
tt1826847	6.7	16
tt1827374	7.2	5
tt1827523	7.2	5
tt1827527	7.5	31
tt1827612	8.4	8
tt1827630	8.0	8
tt1828125	5.9	116
tt1828772	9.6	22
tt1828883	1.0	44
tt1829746	5.8	5
tt1829995	8.3	21
tt1833357	6.6	10
tt1833944	7.5	86
tt1834614	6.6	35
tt1834833	8.0	14
tt1834995	7.6	267
tt1835555	7.0	20
tt1835644	4.7	9
tt1835806	7.6	193
tt1835902	8.4	9
tt1835919	8.7	19
tt1836386	7.6	15
tt1836930	5.6	10
tt1839432	6.0	28
tt1841116	3.1	40
tt1841427	7.1	8
tt1841462	9.1	84
tt1841612	7.4	12
tt1842520	5.7	79
tt1842920	8.2	131
tt1843302	7.1	9
tt1843866	7.8	621078
tt1844176	8.4	7
tt1845286	7.8	46
tt1845481	7.3	15
tt1846800	7.1	7
tt1847799	6.9	51
tt1849109	6.9	86
tt1849204	5.2	73
tt1849755	7.7	350
tt1851623	5.8	60
tt1851909	7.1	314
tt1851988	7.8	4390
tt1852716	8.0	5
tt1852893	4.2	57
tt1853402	8.1	8
tt1853695	7.3	7
tt1854719	5.9	8
tt1855136	8.3	27
tt1855331	8.2	13
tt1856021	5.2	60
tt1857209	7.7	154
tt1857540	8.4	5
tt1858476	5.2	59
tt1858704	5.2	8
tt1858708	7.4	54
tt1858782	8.4	14
tt1859598	7.3	42
tt1861185	8.4	858
tt1861800	7.6	52
tt1863374	4.2	16
tt1863392	5.8	8
tt1864767	7.2	70
tt1865645	8.4	50
tt1866215	8.0	9
tt1866217	8.3	6
tt1866691	5.5	8
tt1866978	7.8	8
tt1868163	6.4	16
tt1868875	7.8	80
tt1869388	4.1	24
tt1869575	6.0	23
tt1869640	6.6	397
tt1869699	8.0	19
tt1870303	7.0	5
tt1870324	7.3	7
tt1870337	7.0	5
tt1870518	8.3	12
tt1872054	6.7	11
tt1874195	7.5	10
tt1874219	7.8	13
tt1874395	6.6	24
tt1874461	5.0	5
tt1878152	7.9	15
tt1878327	8.1	7
tt1879197	8.9	58
tt1880265	7.3	10
tt1880310	5.3	13
tt1881197	7.3	38
tt1883013	9.3	6
tt1884101	6.9	10
tt1885206	4.9	27
tt1885300	6.4	8685
tt1885373	7.8	8
tt1887505	7.8	117
tt1887675	5.1	10
tt1888538	8.7	12
tt1890606	7.4	9
tt1891825	8.7	98
tt1894587	8.6	39
tt1895373	6.7	26
tt1895428	6.3	9
tt1897835	8.5	6
tt1897935	7.5	10
tt1897967	8.2	19
tt1899341	7.2	6
tt1901637	5.2	11
tt1904850	3.3	585
tt1905015	7.2	12
tt1905801	8.4	143
tt1905808	7.4	21
tt1906768	6.8	8
tt1907402	7.2	5
tt1907686	8.8	37
tt1907946	7.2	5
tt1908343	7.1	16
tt1908552	6.6	7
tt1910058	8.1	43
tt1911597	5.4	5
tt1911975	2.5	81
tt1913041	8.8	5
tt1914043	7.3	73
tt1915444	8.5	88
tt1918641	4.8	16
tt1918840	8.3	7
tt1920218	8.5	6
tt1922774	8.6	72
tt1925468	5.7	13
tt1927183	6.8	32
tt1928144	3.7	361
tt1928259	6.0	23
tt1928490	7.1	9
tt1932931	8.0	5
tt1934898	9.2	9
tt1934944	7.0	5
tt1935201	4.6	205
tt1936210	5.4	19
tt1941566	7.7	112
tt1941569	6.8	95
tt1941655	5.4	31
tt1942112	6.8	10
tt1942125	7.1	21
tt1942887	5.5	331
tt1942946	6.9	81
tt1943593	7.3	6
tt1945581	6.0	20
tt1946753	6.3	19
tt1947238	3.1	10
tt1948999	8.0	6
tt1949373	7.9	246
tt1949526	8.8	14
tt1951926	8.0	5
tt1954364	4.6	334
tt1954412	7.2	111
tt1954891	7.8	6
tt1955498	7.4	21
tt1956308	8.8	11
tt1956324	7.7	102
tt1957317	7.9	27
tt1960093	8.0	5
tt1961350	7.0	33
tt1962635	8.0	5
tt1963846	8.0	10
tt1964650	7.5	24
tt1965479	4.5	24
tt1966644	7.0	33
tt1967340	6.7	6
tt1968955	9.7	52
tt1971300	6.2	8
tt1972017	7.2	44
tt1972085	6.2	5
tt1972779	6.7	56652
tt1974239	6.8	6
tt1974308	6.5	143
tt1974395	6.9	7
tt1974419	6.2	68022
tt1975507	6.3	14
